Date (GMT+1),Nuclear,Non-Renewable,Renewable,Day Ahead Auction
2023-03-19T16:00+01:00,2825.67,19731.85,20751.25,106.09
2023-03-19T17:00+01:00,2824.81,21221.25,15968.38,133.17
2023-03-19T18:00+01:00,2828.9,25293.98,12678.98,145
2023-03-19T19:00+01:00,2833.11,26442.12,13298.49,152.91
2023-03-19T20:00+01:00,2839.79,26793.67,13452.35,144.71
2023-03-19T21:00+01:00,2842.61,26993.99,13890.54,135.27
2023-03-19T22:00+01:00,2844.53,26630.63,14139.69,132.9
2023-03-19T23:00+01:00,2842.99,25813.68,14388.64,130
2023-03-20T00:00+01:00,2833.68,24954.17,14849.04,124
2023-03-20T01:00+01:00,2840.52,24841.47,15812.44,114.94
2023-03-20T02:00+01:00,2842.88,24409.41,16652.04,113.06
2023-03-20T03:00+01:00,2843.05,24740.17,17095.52,110.18
2023-03-20T04:00+01:00,2842.64,25219.37,17147.37,110.25
2023-03-20T05:00+01:00,2843.25,26679.35,18277.34,116.4
2023-03-20T06:00+01:00,2842.22,28427.76,18771.87,135.77
2023-03-20T07:00+01:00,2844.72,30220.22,18997.97,148.43
2023-03-20T08:00+01:00,2844.64,30095.21,21627.12,148.51
2023-03-20T09:00+01:00,2845.66,29884.05,25900.08,137.56
2023-03-20T10:00+01:00,2842.58,29015.73,29995,122.75
2023-03-20T11:00+01:00,2841.07,27264.98,33243.28,115.79
2023-03-20T12:00+01:00,2840.82,26786.74,34045.63,104.59
2023-03-20T13:00+01:00,2839.36,27355.55,33664.71,99.96
2023-03-20T14:00+01:00,2840.31,27844.44,32047.93,101.73
2023-03-20T15:00+01:00,2839.4,28508.34,29960.1,104.74
2023-03-20T16:00+01:00,2837.28,29540.9,25580.39,113.83
2023-03-20T17:00+01:00,2836.5,30696.08,20584.8,132.84
2023-03-20T18:00+01:00,2839.03,31333.05,16777.76,150.96
2023-03-20T19:00+01:00,2838.11,31789,15923.84,165.47
2023-03-20T20:00+01:00,2838.12,31912.78,16072.53,152.36
2023-03-20T21:00+01:00,2842.6,31117.32,16459.21,135.49
2023-03-20T22:00+01:00,2842.38,30613.78,16003.65,127.5
2023-03-20T23:00+01:00,2844.86,29832.18,15060.47,117.04
2023-03-21T00:00+01:00,2846.12,28297.3,14254.32,120.79
2023-03-21T01:00+01:00,2845.69,27413.96,13478.29,112.28
2023-03-21T02:00+01:00,2845.66,27215.88,12613.88,111.56
2023-03-21T03:00+01:00,2846.94,27231.39,12046.08,108.65
2023-03-21T04:00+01:00,2844.76,27291.74,11764.95,110
2023-03-21T05:00+01:00,2845.98,28191.38,11944.12,118.21
2023-03-21T06:00+01:00,2845.25,29514.6,13201.82,129.81
2023-03-21T07:00+01:00,2840.96,30152.87,16470.61,145.49
2023-03-21T08:00+01:00,2842.92,30851.5,21706.37,143.45
2023-03-21T09:00+01:00,2842.21,30327.46,27573.31,128.53
2023-03-21T10:00+01:00,2839.14,29953.79,33034.05,115.01
2023-03-21T11:00+01:00,2835.17,28362.36,36931.38,106.72
2023-03-21T12:00+01:00,2829.67,27538.74,39448.36,101.98
2023-03-21T13:00+01:00,2831.97,26903.19,38592.76,99.56
2023-03-21T14:00+01:00,2828.46,26857.75,37003.01,98.67
2023-03-21T15:00+01:00,2827.08,27843,32735.2,98.32
2023-03-21T16:00+01:00,2826.05,28622.58,28371.22,101.21
2023-03-21T17:00+01:00,2822.08,29451.44,25021.7,112.99
2023-03-21T18:00+01:00,2822.58,30920.09,23165.48,132.08
2023-03-21T19:00+01:00,2824.44,30649.18,24978.24,143.29
2023-03-21T20:00+01:00,2827,30412.5,25836.7,125.25
2023-03-21T21:00+01:00,2826.1,28421.6,27031.01,105.13
2023-03-21T22:00+01:00,2825.72,26569.81,28065.06,99.69
2023-03-21T23:00+01:00,2826.02,22743.29,28193.28,92.59
2023-03-22T00:00+01:00,2829.22,19518.03,28935.57,77.06
2023-03-22T01:00+01:00,2828.53,15740.29,29934.8,73.19
2023-03-22T02:00+01:00,2824.51,15022.41,30877.16,73.5
2023-03-22T03:00+01:00,2829.86,14946.9,30754.37,69.05
2023-03-22T04:00+01:00,2829.59,14803.91,30842.16,66.67
2023-03-22T05:00+01:00,2826.57,15700.03,31686.45,74.03
2023-03-22T06:00+01:00,2833.98,17529.79,33554.05,92.03
2023-03-22T07:00+01:00,2834.29,19011.85,36939.19,109.01
2023-03-22T08:00+01:00,2831.8,18949.18,41871.73,110.21
2023-03-22T09:00+01:00,2826.53,17689.58,48682.89,82.37
2023-03-22T10:00+01:00,2822.14,16501.07,56528.32,58.35
2023-03-22T11:00+01:00,2812.81,16310.66,61687.23,33.29
2023-03-22T12:00+01:00,2816.61,16330.35,61925.26,22.93
2023-03-22T13:00+01:00,2817.07,16351.04,59861.64,16.99
2023-03-22T14:00+01:00,2810.51,16879.1,55732.84,39.43
2023-03-22T15:00+01:00,2807.23,17405.39,53993.32,68.41
2023-03-22T16:00+01:00,2805.72,18171.44,45423.43,81.12
2023-03-22T17:00+01:00,2810.16,19562.32,39505.01,100.62
2023-03-22T18:00+01:00,2811.3,20293.6,35185.45,119.25
2023-03-22T19:00+01:00,2808.22,20551.44,34862.45,139.85
2023-03-22T20:00+01:00,2807.95,19698.2,36169.69,125.31
2023-03-22T21:00+01:00,2818.63,17638.6,36901.23,108.41
2023-03-22T22:00+01:00,2819.26,15022.57,37341.1,99.9
2023-03-22T23:00+01:00,2818.18,12910.82,38484.91,83.29
2023-03-23T00:00+01:00,2818.58,12142.31,38702.27,68.05
2023-03-23T01:00+01:00,2822.13,11654.45,38822.68,65.89
2023-03-23T02:00+01:00,2821.33,11504.41,39181.22,55.29
2023-03-23T03:00+01:00,2821.91,11507.67,38261.19,45.94
2023-03-23T04:00+01:00,2820.87,11854.51,38609.34,33.17
2023-03-23T05:00+01:00,2820.95,11985.53,39606.7,55.78
2023-03-23T06:00+01:00,2820.87,13228.15,42279.18,80.64
2023-03-23T07:00+01:00,2819.64,15578.4,41870.64,92.22
2023-03-23T08:00+01:00,2813.96,17861.74,42840.78,95
2023-03-23T09:00+01:00,2820.03,19652.36,43597.18,72.8
2023-03-23T10:00+01:00,2819.44,19595.21,46654.83,40.74
2023-03-23T11:00+01:00,2810.22,19862.58,49216.8,35.68
2023-03-23T12:00+01:00,2804.06,18982.17,49270.6,36.52
2023-03-23T13:00+01:00,2800.97,18543.39,48708.21,37.19
2023-03-23T14:00+01:00,2800.77,17540.37,48890.04,51.28
2023-03-23T15:00+01:00,2799.25,17525.44,45006.59,55.28
2023-03-23T16:00+01:00,2797.94,17725.06,39591.89,89.9
2023-03-23T17:00+01:00,2803.92,17919.19,34448.25,119.45
2023-03-23T18:00+01:00,2804.48,18029.08,30834.41,136.86
2023-03-23T19:00+01:00,2802.68,17902.68,31519.93,144.38
2023-03-23T20:00+01:00,2800.05,17533.32,32210.42,122.12
2023-03-23T21:00+01:00,2800.54,17192.28,34638.19,92.65
2023-03-23T22:00+01:00,2800.28,15298.35,35674.59,88.85
2023-03-23T23:00+01:00,2804.09,12705.37,36117.86,77.35
2023-03-24T00:00+01:00,2806.21,11496.71,35378.72,55.12
2023-03-24T01:00+01:00,2808.5,11156.94,36128.18,43.8
2023-03-24T02:00+01:00,2806.71,10905.18,38633.33,40.67
2023-03-24T03:00+01:00,2811.52,10823.38,40543.32,40.18
2023-03-24T04:00+01:00,2807.99,10851.69,43395.98,35.07
2023-03-24T05:00+01:00,2805.68,11498.68,44829.3,40.19
2023-03-24T06:00+01:00,2807.11,13990.21,44079.61,62.44
2023-03-24T07:00+01:00,2804.54,15748.47,44984.26,81.23
2023-03-24T08:00+01:00,2811.36,17338.79,45514.47,81.23
2023-03-24T09:00+01:00,2811.34,17382.46,47217.08,62.36
2023-03-24T10:00+01:00,2810.34,17387.88,49743.82,36.95
2023-03-24T11:00+01:00,2803.34,17984.75,51282.09,25.28
2023-03-24T12:00+01:00,2802.36,17625.56,52525.05,11.47
2023-03-24T13:00+01:00,2803.54,17896.4,51817.21,3.99
2023-03-24T14:00+01:00,2803.69,17632.75,49435.18,2.07
2023-03-24T15:00+01:00,2802.31,17790.82,46457.99,5.84
2023-03-24T16:00+01:00,2803.42,16476.3,41781.83,29.59
2023-03-24T17:00+01:00,2803.66,15989.07,37259.95,79.53
2023-03-24T18:00+01:00,2805.15,17131.57,32686.94,101.02
2023-03-24T19:00+01:00,2806.01,17535.28,35059.92,116.23
2023-03-24T20:00+01:00,2813.87,14460.18,37792.46,96.92
2023-03-24T21:00+01:00,2817.62,13023.6,38247.87,82.5
2023-03-24T22:00+01:00,2817.25,12319.42,39494.64,76.2
2023-03-24T23:00+01:00,2817.73,11891.51,39711.83,64.9
2023-03-25T00:00+01:00,2820.95,11439.09,41183.19,15.3
2023-03-25T01:00+01:00,2821.47,11172.93,39323.62,0.97
2023-03-25T02:00+01:00,2819.67,11096.34,39775.51,0.11
2023-03-25T03:00+01:00,2821.44,11157.56,39885.37,0.08
2023-03-25T04:00+01:00,2821.73,10761.7,39200.72,0.29
2023-03-25T05:00+01:00,2822.19,10836.02,39706.16,0.1
2023-03-25T06:00+01:00,2824.97,10829.04,40267.45,3.53
2023-03-25T07:00+01:00,2827.02,10899.29,43463.54,7.72
2023-03-25T08:00+01:00,2821.6,10814.76,49269.07,5.93
2023-03-25T09:00+01:00,2820.39,11129.64,52864.92,0.06
2023-03-25T10:00+01:00,2821.39,10928.98,55261.52,-0.06
2023-03-25T11:00+01:00,2821.52,11248.72,55216.75,-1.18
2023-03-25T12:00+01:00,2820.12,10880.52,55026.3,-3.62
2023-03-25T13:00+01:00,2819.23,10787.21,54559.7,-6.02
2023-03-25T14:00+01:00,2818.81,10946,52141.82,-5.38
2023-03-25T15:00+01:00,2814.58,10786.86,50690.41,-0.87
2023-03-25T16:00+01:00,2817.01,10842.37,48964.43,-0.02
2023-03-25T17:00+01:00,2821.04,10789.84,47898.39,23.9
2023-03-25T18:00+01:00,2822.41,11132.4,43526.64,60
2023-03-25T19:00+01:00,2817.74,11676.15,43582.44,77.04
2023-03-25T20:00+01:00,2822.06,10417.93,44905.15,60
2023-03-25T21:00+01:00,2823.22,9866.96,45536.2,41.84
2023-03-25T22:00+01:00,2825.13,9748.22,43570.86,38.91
2023-03-25T23:00+01:00,2823.61,9874.43,41738.17,33.36
2023-03-26T00:00+01:00,2825.09,9820.85,40535.01,39.66
2023-03-26T01:00+01:00,2824.55,9516,38623.22,39.23
2023-03-26T03:00+02:00,2823.98,9627.4,36885.06,40.12
2023-03-26T04:00+02:00,2828.78,9597.76,33674.74,40.88
2023-03-26T05:00+02:00,2831.38,9625.44,30480.45,41.42
2023-03-26T06:00+02:00,2828.53,9686.17,26814.8,63.49
2023-03-26T07:00+02:00,2830.35,9895.4,23513.77,73.09
2023-03-26T08:00+02:00,2833.35,9871.42,21762.31,77.24
2023-03-26T09:00+02:00,2831.74,10011.77,22994.78,79.6
2023-03-26T10:00+02:00,2829.19,10015.85,26104.29,78.58
2023-03-26T11:00+02:00,2828.51,9834.84,28447.99,76
2023-03-26T12:00+02:00,2827.68,9726.85,31168.02,61.89
2023-03-26T13:00+02:00,2828.32,9636.08,34550.67,55.44
2023-03-26T14:00+02:00,2824.59,9798.64,36529.05,50.46
2023-03-26T15:00+02:00,2824.28,10250.72,37422.41,46.02
2023-03-26T16:00+02:00,2818.86,10723.49,34213.5,48.35
2023-03-26T17:00+02:00,2822.96,11250.81,32815.36,77.09
2023-03-26T18:00+02:00,2822.17,13373.08,30829.44,106.65
2023-03-26T19:00+02:00,2823.23,14480.16,28300.84,117.86
2023-03-26T20:00+02:00,2823.15,14921.84,29194.23,112.59
2023-03-26T21:00+02:00,2826.92,14981.05,30126.45,104.63
2023-03-26T22:00+02:00,2827.82,13957.95,30682.81,99.42
2023-03-26T23:00+02:00,2828.32,13434.04,30238.71,94.64
2023-03-27T00:00+02:00,2829.4,13067.95,30755.64,96
2023-03-27T01:00+02:00,2829.17,12817.61,30787.77,93.15
2023-03-27T02:00+02:00,2830.72,12627.37,31392.52,87.48
2023-03-27T03:00+02:00,2831.76,12870.23,31694.05,83.99
2023-03-27T04:00+02:00,2831.88,13073.61,31912.1,84.9
2023-03-27T05:00+02:00,2828.45,14391.64,31045.67,92.85
2023-03-27T06:00+02:00,2830.42,16927.35,30961.67,115
2023-03-27T07:00+02:00,2828.97,17819.1,29657.09,142.99
2023-03-27T08:00+02:00,2832.94,18904.07,29525.8,151.31
2023-03-27T09:00+02:00,2836.11,19982.14,33607.15,118.76
2023-03-27T10:00+02:00,2833.27,18681.06,42525.52,94.85
2023-03-27T11:00+02:00,2835.95,17666.12,47840.73,80.93
2023-03-27T12:00+02:00,2830.41,16225.76,52512.98,68.26
2023-03-27T13:00+02:00,2828.99,15459.67,55810.87,54.91
2023-03-27T14:00+02:00,2828.34,14890.31,57422.23,42.74
2023-03-27T15:00+02:00,2830.79,14705.58,55914.54,46.16
2023-03-27T16:00+02:00,2823.83,14883.48,53979.31,49.62
2023-03-27T17:00+02:00,2823.85,16220.24,49839.6,74.37
2023-03-27T18:00+02:00,2828.94,18916.44,42375.65,95.95
2023-03-27T19:00+02:00,2831.58,20962.09,36490.04,124.38
2023-03-27T20:00+02:00,2830.26,21851.29,36206.56,116.07
2023-03-27T21:00+02:00,2834.42,21721.78,35448.27,105.99
2023-03-27T22:00+02:00,2836.18,21230.99,36025.99,103.52
2023-03-27T23:00+02:00,2836.81,19751.84,35183.76,91.46
2023-03-28T00:00+02:00,2834.11,18220.98,35131.97,78.68
2023-03-28T01:00+02:00,2833.77,16752.31,34959.98,82.3
2023-03-28T02:00+02:00,2833.39,16747.13,34345.64,84.67
2023-03-28T03:00+02:00,2834.98,17632.26,31823.94,92.83
2023-03-28T04:00+02:00,2835.79,19879.33,29027.26,92.5
2023-03-28T05:00+02:00,2836.52,21295.77,27130.45,99.44
2023-03-28T06:00+02:00,2836.02,23829.56,25734.8,130.05
2023-03-28T07:00+02:00,2838.54,25818.3,24593.48,159.92
2023-03-28T08:00+02:00,2834.86,26557.48,24248.23,159.92
2023-03-28T09:00+02:00,2836.52,26797.45,28090.43,127.14
2023-03-28T10:00+02:00,2833.93,26101.37,34830.13,104.28
2023-03-28T11:00+02:00,2834.79,23758.34,40775.5,94.89
2023-03-28T12:00+02:00,2831.77,22409.39,43373.26,94.84
2023-03-28T13:00+02:00,2829.88,20722.79,45066.12,92.99
2023-03-28T14:00+02:00,2828.66,19304.4,45380.3,91.76
2023-03-28T15:00+02:00,2828.13,18025.99,44844.93,94.67
2023-03-28T16:00+02:00,2827.43,18876.17,40541.07,96.22
2023-03-28T17:00+02:00,2826.14,21279.43,32385,108.59
2023-03-28T18:00+02:00,2824.96,25298.99,23765.56,136.87
2023-03-28T19:00+02:00,2825.38,27326.58,16960.86,160.98
2023-03-28T20:00+02:00,2827.43,27313.73,16454.7,161
2023-03-28T21:00+02:00,2828.24,27185.26,18787.29,133.02
2023-03-28T22:00+02:00,2828.23,26095.3,20998.25,127.09
2023-03-28T23:00+02:00,2830.14,24046.61,22394.05,110.98
2023-03-29T00:00+02:00,2831.44,22600.84,22760.68,97.53
2023-03-29T01:00+02:00,2827.37,21815.98,22609.49,95.1
2023-03-29T02:00+02:00,2826.13,21526.4,22877.58,97.13
2023-03-29T03:00+02:00,2824.32,22014.29,22850.52,98.78
2023-03-29T04:00+02:00,2825.85,22548.02,23084.73,98.18
2023-03-29T05:00+02:00,2827.94,22878.57,23438.96,99.2
2023-03-29T06:00+02:00,2826.99,25244.5,23898.59,117.04
2023-03-29T07:00+02:00,2824.01,27094.83,23780.94,144.13
2023-03-29T08:00+02:00,2823.95,27982.9,24145.33,152
2023-03-29T09:00+02:00,2825.22,28118.01,25196.39,144.17
2023-03-29T10:00+02:00,2820.67,27836.35,27139.45,130.03
2023-03-29T11:00+02:00,2815.93,25927.8,30095.32,119.05
2023-03-29T12:00+02:00,2814.99,24294.07,32644.07,110.98
2023-03-29T13:00+02:00,2810.04,23666.16,35032.93,105.6
2023-03-29T14:00+02:00,2804.11,22829.89,35863.8,101.55
2023-03-29T15:00+02:00,2804.05,23178.96,34675.6,104.94
2023-03-29T16:00+02:00,2798.61,23774.27,30169.95,106.2
2023-03-29T17:00+02:00,2791.17,24358.47,25189.07,128.15
2023-03-29T18:00+02:00,2795.76,26027.78,19510.44,145.41
2023-03-29T19:00+02:00,2797.74,27318.51,16866.23,149.87
2023-03-29T20:00+02:00,2797.65,27242.51,18344.83,132.28
2023-03-29T21:00+02:00,2798.2,26120.94,20524.58,114.92
2023-03-29T22:00+02:00,2801.32,23182.94,22825.6,109.9
2023-03-29T23:00+02:00,2796.77,19710.2,24582.77,94.8
2023-03-30T00:00+02:00,2798.06,17396.32,27171.65,89.71
2023-03-30T01:00+02:00,2794.06,15918.47,28650.42,82.25
2023-03-30T02:00+02:00,2796.26,15211.92,29307.72,80.75
2023-03-30T03:00+02:00,2790.48,14763.08,30412.27,78.77
2023-03-30T04:00+02:00,2791.26,15072.32,31767.91,77.91
2023-03-30T05:00+02:00,2791.41,15669.24,32985.92,76.8
2023-03-30T06:00+02:00,2790.26,17725.73,35461.41,89.77
2023-03-30T07:00+02:00,2786,19555.89,36656.43,119.37
2023-03-30T08:00+02:00,2781.16,20252.19,38876.91,129.3
2023-03-30T09:00+02:00,2781.63,19597.7,42156.47,110
2023-03-30T10:00+02:00,2777.79,18296.88,46681.39,90.66
2023-03-30T11:00+02:00,2778.31,16928.98,50384.71,80
2023-03-30T12:00+02:00,2784.78,13667.96,55038.5,64.83
2023-03-30T13:00+02:00,2779.61,13316.98,59112.48,25.59
2023-03-30T14:00+02:00,2780.68,12855.48,60586.44,5.75
2023-03-30T15:00+02:00,2778.75,12862.87,61126.89,10.05
2023-03-30T16:00+02:00,2779.78,12747.92,57177.54,39.62
2023-03-30T17:00+02:00,2780.5,12732.69,53702.82,72.44
2023-03-30T18:00+02:00,2779.97,14784.29,47495.03,97.55
2023-03-30T19:00+02:00,2780.09,17798.18,39860.28,120
2023-03-30T20:00+02:00,2780.67,19228.54,38941.36,119.37
2023-03-30T21:00+02:00,2790.63,18271.5,38289.14,103.28
2023-03-30T22:00+02:00,2782.95,16414.21,38840.21,100.05
2023-03-30T23:00+02:00,2782.05,14809.7,37093.98,90.76
2023-03-31T00:00+02:00,2785.05,13445.98,36288.92,65.13
2023-03-31T01:00+02:00,2791.89,13355.73,37230.73,64.9
2023-03-31T02:00+02:00,2791.81,12955.12,37019.13,57.1
2023-03-31T03:00+02:00,2792.24,12763.43,35573.83,48.62
2023-03-31T04:00+02:00,2795.93,13526.35,32277.16,68.84
2023-03-31T05:00+02:00,2795.35,15199.32,28809.7,79.97
2023-03-31T06:00+02:00,2795.04,17534.64,27280.49,111.72
2023-03-31T07:00+02:00,2790.55,19128.52,26456.29,132.12
2023-03-31T08:00+02:00,2796.69,19508.8,26822.77,137.64
2023-03-31T09:00+02:00,2793.67,19412.52,27677.86,132.19
2023-03-31T10:00+02:00,2793.68,19110.04,31203.82,124.2
2023-03-31T11:00+02:00,2791.34,19053.44,35768.57,119.67
2023-03-31T12:00+02:00,2792.8,17938.1,39529.08,103.77
2023-03-31T13:00+02:00,2785.52,16866.98,39598.44,97.14
2023-03-31T14:00+02:00,2783.26,16539.32,38722.96,93.05
2023-03-31T15:00+02:00,2780.77,16913.36,37839.72,94.72
2023-03-31T16:00+02:00,2776.63,16920.51,35009.81,101.89
2023-03-31T17:00+02:00,2782.91,17444.35,31045.87,103.51
2023-03-31T18:00+02:00,2782.7,17831.9,27005.43,114.97
2023-03-31T19:00+02:00,2785.97,17843.73,24284.7,115.56
2023-03-31T20:00+02:00,2787.78,17819.06,25998.25,109.98
2023-03-31T21:00+02:00,2787.66,16605.44,27644.01,98.83
2023-03-31T22:00+02:00,2787.78,16028.16,29133.35,86.73
2023-03-31T23:00+02:00,2789.93,14563.89,29733.18,80
2023-04-01T00:00-22:00,2794.15,11592.41,30736.08,82.19
2023-04-01T01:00-22:00,2791.21,10601.22,31380.46,63.9
2023-04-01T02:00+02:00,2787.42,10240.69,32090.58,53.84
2023-04-01T03:00+02:00,2789.84,10027.75,32773.32,38.83
2023-04-01T04:00+02:00,2795.56,10023.07,33602.56,36.05
2023-04-01T05:00+02:00,2795.58,10247.56,34461.61,35.33
2023-04-01T06:00+02:00,2798.2,10247.61,36269.28,34.36
2023-04-01T07:00+02:00,2797.78,10211.92,37401.09,51.71
2023-04-01T08:00+02:00,2798.08,10298.41,39591.39,61.16
2023-04-01T09:00+02:00,2793.27,10359.74,42985.03,60.41
2023-04-01T10:00+02:00,2788.48,10552.33,45331.99,49.57
2023-04-01T11:00+02:00,2789.58,10848.01,47299.84,46.09
2023-04-01T12:00+02:00,2791.25,10855.21,47878.95,40.96
2023-04-01T13:00+02:00,2789.35,11060.16,47577.01,38.62
2023-04-01T14:00+02:00,2788.7,11406.59,47173.28,33.5
2023-04-01T15:00+02:00,2787.59,11617.98,47013.16,36.37
2023-04-01T16:00+02:00,2785.57,11666.22,45737.42,40.57
2023-04-01T17:00+02:00,2785.19,11754.08,44590.08,52.06
2023-04-01T18:00+02:00,2786.89,12257.29,41777.33,84.89
2023-04-01T19:00+02:00,2787.95,12547.44,39664.45,90.89
2023-04-01T20:00+02:00,2789.9,12404.94,39078.77,84.89
2023-04-01T21:00+02:00,2790.95,12206.33,37996.61,75.6
2023-04-01T22:00+02:00,2786.18,12214.27,37146.37,79.95
2023-04-01T23:00+02:00,2792.53,12243.2,36429.99,66.64
2023-04-02T00:00+02:00,2791.88,11397.7,37029.44,69.59
2023-04-02T01:00+02:00,2793.27,10589.51,37237.87,60.46
2023-04-02T02:00+02:00,2793.86,10533.48,35787.68,58.51
2023-04-02T03:00+02:00,2796.17,10339.02,33961.65,60.46
2023-04-02T04:00+02:00,2796.06,10265.82,32329.47,58.51
2023-04-02T05:00+02:00,2800.11,10434.89,31453.68,60.46
2023-04-02T06:00+02:00,2799.31,10634.67,30515.61,58.72
2023-04-02T07:00+02:00,2800.41,10767.1,29880.81,70.08
2023-04-02T08:00+02:00,2795.25,10794.27,30485.03,75.55
2023-04-02T09:00+02:00,2792.6,10842.99,33907.27,66.09
2023-04-02T10:00+02:00,2784.55,10663.47,38098.62,51.66
2023-04-02T11:00+02:00,2781.79,10860,40097.53,50.24
2023-04-02T12:00+02:00,2785.89,10932.92,42359.7,42.64
2023-04-02T13:00+02:00,2785.35,10287.18,43927.63,26.07
2023-04-02T14:00+02:00,2784.24,10223.9,44739.67,14.21
2023-04-02T15:00+02:00,2778.95,10539.3,43684.04,14.79
2023-04-02T16:00+02:00,2776.92,11151.24,41476.05,31.85
2023-04-02T17:00+02:00,2775.62,12760.48,37024.81,41.74
2023-04-02T18:00+02:00,2774.75,15469.79,32570.38,100.41
2023-04-02T19:00+02:00,2769.78,16683.06,27576.63,130
2023-04-02T20:00+02:00,2773.98,18042.14,26094.07,131.5
2023-04-02T21:00+02:00,2774.43,18772.26,25977.81,120.6
2023-04-02T22:00+02:00,2773.85,19043.58,25256.36,112.68
2023-04-02T23:00+02:00,2774.56,19850.28,25037.42,109.12
2023-04-03T00:00+02:00,2779.29,18404.59,23679.58,108.53
2023-04-03T01:00+02:00,2772.23,17994.85,22922.88,107.68
2023-04-03T02:00+02:00,2774.04,18207.08,21562.25,108.04
2023-04-03T03:00+02:00,2776.01,19303.88,21340.02,103.9
2023-04-03T04:00+02:00,2776.25,20769.95,20739.78,100.43
2023-04-03T05:00+02:00,2781.23,22888.66,20609.54,110.07
2023-04-03T06:00+02:00,2779.37,24975.93,20918.08,139.22
2023-04-03T07:00+02:00,2777.84,26581.07,20639.98,167.54
2023-04-03T08:00+02:00,2775.23,26316.23,23146.52,163.79
2023-04-03T09:00+02:00,2775.76,25887.96,29371.65,128.38
2023-04-03T10:00+02:00,2775.66,23190.42,38913.95,103.8
2023-04-03T11:00+02:00,2776.36,21110.77,45362.47,88.76
2023-04-03T12:00+02:00,2776.45,19184.37,47767.22,80.98
2023-04-03T13:00+02:00,2775.82,17842.94,47745.63,74.9
2023-04-03T14:00+02:00,2775.59,17985.61,45914.58,71.66
2023-04-03T15:00+02:00,2776.75,18530.98,43553.16,78.91
2023-04-03T16:00+02:00,2777.73,19087.18,39472.38,82
2023-04-03T17:00+02:00,2777.48,21804.75,33100.96,100.35
2023-04-03T18:00+02:00,2778.49,25860.12,25724.86,133.77
2023-04-03T19:00+02:00,2777.09,28694.25,19684.45,158.11
2023-04-03T20:00+02:00,2778.64,29383.93,18374.12,156.25
2023-04-03T21:00+02:00,2777.27,29389.56,19243.28,142.94
2023-04-03T22:00+02:00,2778.07,28763.89,19049,132.02
2023-04-03T23:00+02:00,2779.81,26645.09,18192.67,113.12
2023-04-04T00:00+02:00,2781.41,25433.12,17506.9,110.85
2023-04-04T01:00+02:00,2777.83,25193.02,16278.5,110
2023-04-04T02:00+02:00,2779.24,25505.51,15133.36,113.68
2023-04-04T03:00+02:00,2782.36,25555.24,14265.78,115.42
2023-04-04T04:00+02:00,2782.46,26293.22,13323.67,116.64
2023-04-04T05:00+02:00,2783.12,28584.27,12638.77,121.91
2023-04-04T06:00+02:00,2783.21,31068.77,12068.77,145.35
2023-04-04T07:00+02:00,2783.28,32919.36,12312.6,180.38
2023-04-04T08:00+02:00,2780.55,33056.26,17656.08,178.53
2023-04-04T09:00+02:00,2779.7,31199.71,26321.14,147.63
2023-04-04T10:00+02:00,2777.8,26822.25,35002.84,118.43
2023-04-04T11:00+02:00,2773.58,23612.8,38991.51,112.02
2023-04-04T12:00+02:00,2772.67,20777.04,42130.9,108.86
2023-04-04T13:00+02:00,2774.28,19669.71,43802.87,108.12
2023-04-04T14:00+02:00,2773.47,19295.03,43575.1,107.31
2023-04-04T15:00+02:00,2771.38,18572.76,41189.44,108.71
2023-04-04T16:00+02:00,2762.99,20207.72,35869.99,112.73
2023-04-04T17:00+02:00,2764.53,24444.87,28138.79,122
2023-04-04T18:00+02:00,2761.63,30012.15,19123.25,147.1
2023-04-04T19:00+02:00,2760.46,32322.8,11889.46,180
2023-04-04T20:00+02:00,2754.41,32589.68,10412.16,177.32
2023-04-04T21:00+02:00,2755.66,32495.33,11116.61,155.56
2023-04-04T22:00+02:00,2755.19,31949.63,11639.36,141.19
2023-04-04T23:00+02:00,2755.01,30911.65,11565.57,129.93
2023-04-05T00:00+02:00,2754.67,28420.08,11557.91,127.51
2023-04-05T01:00+02:00,2754.92,27363.89,11093.25,118.26
2023-04-05T02:00+02:00,2757.02,27423.96,10513.7,119.61
2023-04-05T03:00+02:00,2756.43,27440.17,9939.95,118.25
2023-04-05T04:00+02:00,2756.15,28179.58,9327.26,124.99
2023-04-05T05:00+02:00,2755.48,29757.96,9051.03,134.46
2023-04-05T06:00+02:00,2756.83,31647.39,8945.67,165.82
2023-04-05T07:00+02:00,2763.33,33349.76,9569.34,207.92
2023-04-05T08:00+02:00,2767.46,32084.96,15726.88,179.74
2023-04-05T09:00+02:00,2761.84,30951.09,25062.51,142.16
2023-04-05T10:00+02:00,2756.67,27866.43,33992.14,119.6
2023-04-05T11:00+02:00,2753.19,24272.3,40187.38,115
2023-04-05T12:00+02:00,2749.72,21232.61,42444.7,113.59
2023-04-05T13:00+02:00,2748.14,20399.63,43630.76,113.84
2023-04-05T14:00+02:00,2746.69,20278.14,41883.99,113.81
2023-04-05T15:00+02:00,2745.93,21036.47,39044.53,113.59
2023-04-05T16:00+02:00,2745.45,22129.5,33544.59,116.3
2023-04-05T17:00+02:00,2744.2,25521.44,26262.01,135.61
2023-04-05T18:00+02:00,2742.3,30916.62,17914.36,156.52
2023-04-05T19:00+02:00,2738.18,32921.29,10673.29,199.56
2023-04-05T20:00+02:00,2735.58,33670.08,9223.39,191.68
