Date (GMT+1),Nuclear,Non-Renewable,Renewable,Day Ahead Auction
,Power (MW),Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)"
2022-07-30T19:00+02:00,3945.6,20433.48,17878.17,454.15
2022-07-30T20:00+02:00,3965.25,20422.88,13083.55,467.71
2022-07-30T21:00+02:00,3970.73,20460.73,10713.79,466.69
2022-07-30T22:00+02:00,3972.11,20432.45,9988.46,466.24
2022-07-30T23:00+02:00,3974.92,20433.19,9855.56,441.93
2022-07-31T00:00+02:00,3981.64,20313.71,9297.77,382.79
2022-07-31T01:00+02:00,3984.09,19947.53,9252.08,339.88
2022-07-31T02:00+02:00,3986.92,19816.74,9041.7,300.1
2022-07-31T03:00+02:00,3968.52,19818.16,9245.26,293.05
2022-07-31T04:00+02:00,3869.79,19684.35,9817.71,271.3
2022-07-31T05:00+02:00,3860.48,19571.07,10406.33,272.41
2022-07-31T06:00+02:00,3853.52,19418.97,11429.3,261.03
2022-07-31T07:00+02:00,3849.42,19079.31,14780.91,264.8
2022-07-31T08:00+02:00,3850.67,18921.82,19513.97,300.01
2022-07-31T09:00+02:00,3846.26,18796.72,24843.43,286.37
2022-07-31T10:00+02:00,3853.21,18907.97,31443.77,261.1
2022-07-31T11:00+02:00,3852.56,18091.96,37991.85,255.76
2022-07-31T12:00+02:00,3839.89,16998.35,41338.76,263.08
2022-07-31T13:00+02:00,3840.08,16310.88,42710.7,219.08
2022-07-31T14:00+02:00,3817.99,15601.97,40548.24,208.74
2022-07-31T15:00+02:00,3908.04,15873.81,37056.06,226.08
2022-07-31T16:00+02:00,3929.23,16273.27,32930.33,252.07
2022-07-31T17:00+02:00,3936.78,18032.49,28121.75,316.01
2022-07-31T18:00+02:00,3933.39,20086.76,22957.8,394.79
2022-07-31T19:00+02:00,3934.38,20931.46,17404.63,449.55
2022-07-31T20:00+02:00,3944.16,21316.16,14385.37,452.95
2022-07-31T21:00+02:00,3943.33,21377.87,13438.97,464.52
2022-07-31T22:00+02:00,3949.47,21352.82,13037.58,465.67
2022-07-31T23:00+02:00,3951.52,21391.63,14387.89,425.89
2022-08-01T00:00+02:00,3947.94,21224.15,15886.56,385.06
2022-08-01T01:00+02:00,3953.04,21125.62,16553.98,344.06
2022-08-01T02:00+02:00,3957.79,21230.99,17250.97,338.81
2022-08-01T03:00+02:00,3962.5,21046.93,16995.64,320.86
2022-08-01T04:00+02:00,3963.63,21429.78,16597.44,329.72
2022-08-01T05:00+02:00,3959.15,22695.81,16172.59,380
2022-08-01T06:00+02:00,3962.15,23323.35,16461.96,429.66
2022-08-01T07:00+02:00,3969.15,23905.44,17981.36,467.91
2022-08-01T08:00+02:00,3969.89,24284.74,21759.7,474.9
2022-08-01T09:00+02:00,3967.63,24234.93,27850.9,459.05
2022-08-01T10:00+02:00,3969.16,23479.62,33102.27,447.89
2022-08-01T11:00+02:00,3962.49,23350.07,36417.88,428.22
2022-08-01T12:00+02:00,3962.28,23009.43,38578.03,392.1
2022-08-01T13:00+02:00,3959.73,21932.3,39873.28,388.2
2022-08-01T14:00+02:00,3951.56,21801.36,39378.48,377.4
2022-08-01T15:00+02:00,3937.8,21944.64,38314.86,385.09
2022-08-01T16:00+02:00,3939.21,22583.06,35548.22,398.9
2022-08-01T17:00+02:00,3940.32,25056.59,29822.73,437.25
2022-08-01T18:00+02:00,3935.11,25919.02,23542.74,461.06
2022-08-01T19:00+02:00,3940.21,26607.37,17303.69,510.66
2022-08-01T20:00+02:00,3961.28,26723.96,12397.05,530.88
2022-08-01T21:00+02:00,3965.03,27029.46,10443.04,524.33
2022-08-01T22:00+02:00,3967.82,27193.18,9938.22,509.33
2022-08-01T23:00+02:00,3976.03,26705.91,10180.91,469.58
2022-08-02T00:00+02:00,3975.32,25722.19,9493.19,440.98
2022-08-02T01:00+02:00,3975.73,25128.07,8980.53,390.1
2022-08-02T02:00+02:00,3974.63,24843.84,8703.37,382.1
2022-08-02T03:00+02:00,3982.22,24811.13,8587.46,359.89
2022-08-02T04:00+02:00,3980.23,24634.55,9057.15,352.69
2022-08-02T05:00+02:00,3973.78,24911.51,9740.82,393.03
2022-08-02T06:00+02:00,3975.55,25390.54,11290,457.04
2022-08-02T07:00+02:00,3979.38,25349.26,15725.48,479.9
2022-08-02T08:00+02:00,3980.13,25038.29,22828.64,478.9
2022-08-02T09:00+02:00,3977.93,24467.41,31398.56,397.91
2022-08-02T10:00+02:00,3968.75,22323.29,40250.08,328.26
2022-08-02T11:00+02:00,3963.88,19601.81,46958.58,307.77
2022-08-02T12:00+02:00,3955.36,19296.39,50202.95,234.87
2022-08-02T13:00+02:00,3942.78,19347.8,52133.08,227.41
2022-08-02T14:00+02:00,3930.45,18838.92,52036.99,198.39
2022-08-02T15:00+02:00,3931.39,19015.06,49224.1,219
2022-08-02T16:00+02:00,3932.21,20666.71,43671.82,274.71
2022-08-02T17:00+02:00,3933.35,22699.33,35657.68,324.11
2022-08-02T18:00+02:00,3928.41,24526.81,27365.3,435.36
2022-08-02T19:00+02:00,3928.63,25352.37,19656.9,499.47
2022-08-02T20:00+02:00,3935.63,25777.51,14319.68,511.07
2022-08-02T21:00+02:00,3940.6,26021.53,12337.22,513.17
2022-08-02T22:00+02:00,3944.29,25724.43,12015.75,484.91
2022-08-02T23:00+02:00,3946.2,25555.07,11579.41,441.26
2022-08-03T00:00+02:00,3950.72,24691.31,11752.58,383.95
2022-08-03T01:00+02:00,3949.08,23435.66,12213.37,368.07
2022-08-03T02:00+02:00,3956.43,23031.16,13014.43,340.14
2022-08-03T03:00+02:00,3959.16,22883.95,13465.81,326.3
2022-08-03T04:00+02:00,3960.15,22773.35,14055.78,329.96
2022-08-03T05:00+02:00,3964.82,22761.2,15146.01,368.76
2022-08-03T06:00+02:00,3967.92,22766.06,16599.78,440.47
2022-08-03T07:00+02:00,3967.21,22877.52,19655.11,453.86
2022-08-03T08:00+02:00,3968.53,22627.3,25238.74,444.21
2022-08-03T09:00+02:00,3952.38,22719.64,33486.7,370.24
2022-08-03T10:00+02:00,3837.54,22240.35,41860.1,317.82
2022-08-03T11:00+02:00,3831.26,21602.4,48744.12,244.61
2022-08-03T12:00+02:00,3822.14,20741.28,52360.58,243.56
2022-08-03T13:00+02:00,3821.83,19387.12,53203.97,182.52
2022-08-03T14:00+02:00,3815.1,19449.42,51591.05,199.08
2022-08-03T15:00+02:00,3818.73,20329.45,48016.36,291.92
2022-08-03T16:00+02:00,3818.13,22227.17,42077.44,361.59
2022-08-03T17:00+02:00,3868.36,23867.14,34397.12,438.52
2022-08-03T18:00+02:00,3911.75,25596.86,24476.98,500.35
2022-08-03T19:00+02:00,3910.14,26152.12,15769.47,550.06
2022-08-03T20:00+02:00,3913.05,27174.84,10374.74,566.89
2022-08-03T21:00+02:00,3914.35,27809.49,8787.91,560.76
2022-08-03T22:00+02:00,3918.78,28218.62,8542.16,500.02
2022-08-03T23:00+02:00,3930.68,27279.54,8684.43,452.18
2022-08-04T00:00+02:00,3934.08,26611.8,8657.06,450.3
2022-08-04T01:00+02:00,3941.82,24874.22,9836.72,414.26
2022-08-04T02:00+02:00,3948.51,24027.86,11025.08,375.07
2022-08-04T03:00+02:00,3950.02,23969.7,12136.94,348.49
2022-08-04T04:00+02:00,3945.18,23854.12,13529.67,345.3
2022-08-04T05:00+02:00,3948.82,24089.25,14211.85,375.07
2022-08-04T06:00+02:00,3946.89,24808.07,15594.51,452.27
2022-08-04T07:00+02:00,3947,25199.04,18604.71,480.1
2022-08-04T08:00+02:00,3816.61,25911.32,23989.73,479.79
2022-08-04T09:00+02:00,3767.95,26080.23,30342.21,449.9
2022-08-04T10:00+02:00,3770.05,24282.77,36226.64,408.25
2022-08-04T11:00+02:00,3768.25,23468.76,41746.03,370.91
2022-08-04T12:00+02:00,3756.22,22921.62,45427.42,344.28
2022-08-04T13:00+02:00,3745.58,22824.54,47225.27,284.02
2022-08-04T14:00+02:00,3747.74,22873.75,46046.76,319.51
2022-08-04T15:00+02:00,3618.7,22408.21,43111.51,342.64
2022-08-04T16:00+02:00,3608.39,23369.31,38766.44,366.51
2022-08-04T17:00+02:00,3646.05,26177.59,32424.2,416.97
2022-08-04T18:00+02:00,3642.45,26311.52,24986.46,492.73
2022-08-04T19:00+02:00,3640.01,26273.39,17893.1,513.74
2022-08-04T20:00+02:00,3894.86,26226.57,14983.66,504.33
2022-08-04T21:00+02:00,3898.05,26708.94,13893.35,499.83
2022-08-04T22:00+02:00,3911.69,26658.96,14068.56,480.6
2022-08-04T23:00+02:00,3907.23,26313.51,14173.08,424.96
2022-08-05T00:00+02:00,3812.3,24922.1,13626.67,406.06
2022-08-05T01:00+02:00,3777.12,23616.11,14283.17,358.18
2022-08-05T02:00+02:00,3791.73,23598.86,13516.4,337.64
2022-08-05T03:00+02:00,3792.88,23705.87,12174.52,339.17
2022-08-05T04:00+02:00,3786.21,23571.91,13220.93,338.52
2022-08-05T05:00+02:00,3862.32,23808.8,13783.9,390.05
2022-08-05T06:00+02:00,3931.76,25538.36,13606.9,449.91
2022-08-05T07:00+02:00,3933.66,26310.08,15170.83,468
2022-08-05T08:00+02:00,3807.35,26374.69,18223.66,483.91
2022-08-05T09:00+02:00,3796.63,26467.43,23877.71,447.14
2022-08-05T10:00+02:00,3791.76,25938.54,27749.55,428.44
2022-08-05T11:00+02:00,3800.73,25212.35,31820.41,405.1
2022-08-05T12:00+02:00,3816.6,24672.04,34805.2,394.2
2022-08-05T13:00+02:00,3783.63,22802.6,37462.45,331.05
2022-08-05T14:00+02:00,3744.8,22480.19,39336.91,297.06
2022-08-05T15:00+02:00,3774.68,22313.91,40096.39,256.21
2022-08-05T16:00+02:00,3835.1,21787.84,41626.34,252.44
2022-08-05T17:00+02:00,3905.44,21395.83,39312.72,291.18
2022-08-05T18:00+02:00,3915.89,22617.37,33913.37,355.02
2022-08-05T19:00+02:00,3925.74,22669.93,27783.67,419.54
2022-08-05T20:00+02:00,3928.75,22786.4,22169.68,424.89
2022-08-05T21:00+02:00,3937.27,22897.21,20169.06,437.3
2022-08-05T22:00+02:00,3933,22848.75,19345.88,429.91
2022-08-05T23:00+02:00,3944.58,22618.85,19502.45,386.55
2022-08-06T00:00+02:00,3963.99,21533.33,19489.94,361.76
2022-08-06T01:00+02:00,3970.12,21284.53,18544.71,315.05
2022-08-06T02:00+02:00,3975.4,20992.4,18015.31,308.59
2022-08-06T03:00+02:00,3982.7,20981.72,17393.61,276.45
2022-08-06T04:00+02:00,3983.47,21020.76,16883.28,267.76
2022-08-06T05:00+02:00,3987.66,21002.5,16809.48,261.14
2022-08-06T06:00+02:00,3994.73,20993.62,16670.59,290.83
2022-08-06T07:00+02:00,3998.67,20997.99,18181.19,315.03
2022-08-06T08:00+02:00,4001.94,20392.25,21790.9,309.56
2022-08-06T09:00+02:00,3986.13,20140.8,29202.93,273.36
2022-08-06T10:00+02:00,3860.92,19236.27,36612.22,238.11
2022-08-06T11:00+02:00,3816,18933.89,40485.5,202.19
2022-08-06T12:00+02:00,3791.28,18469.27,42609.02,170.12
2022-08-06T13:00+02:00,3774.25,17521.64,44133.77,149.31
2022-08-06T14:00+02:00,3749.62,16160.87,43872.52,116.02
2022-08-06T15:00+02:00,3769.7,15763.7,42221.48,139.77
2022-08-06T16:00+02:00,3832.4,17316.2,38749.75,175.16
2022-08-06T17:00+02:00,3839.8,19219.94,33647.81,239.05
2022-08-06T18:00+02:00,3975.85,20935.43,26081.34,318.16
2022-08-06T19:00+02:00,3966.25,21687.79,18018.29,372.49
2022-08-06T20:00+02:00,3973.51,22086.49,12695.94,396.81
2022-08-06T21:00+02:00,3984.51,22094.99,11319.33,380.64
2022-08-06T22:00+02:00,3984.2,22084.06,12431.83,369.08
2022-08-06T23:00+02:00,3983.17,21984.03,13140.2,324.98
2022-08-07T00:00+02:00,3987.47,22165.94,13049.2,277.89
2022-08-07T01:00+02:00,3993.77,21151.36,13097.6,232.85
2022-08-07T02:00+02:00,3999.3,20139.24,12885.21,218.28
2022-08-07T03:00+02:00,3999.35,20067.39,12370.21,206.4
2022-08-07T04:00+02:00,3935.8,19504.61,12037.6,200.47
2022-08-07T05:00+02:00,3916.65,19555.37,11653.24,205.23
2022-08-07T06:00+02:00,3843.54,19619.27,12067.17,205
2022-08-07T07:00+02:00,3829.36,19715.32,14686.79,206.29
2022-08-07T08:00+02:00,3832.22,19016.99,20734.96,162.27
2022-08-07T09:00+02:00,3828.46,17249.67,28735.2,142.7
2022-08-07T10:00+02:00,3812.71,15778.38,36763.07,100
2022-08-07T11:00+02:00,3798.32,13955.97,41911.09,87.69
2022-08-07T12:00+02:00,3791.68,13585.97,44716.55,86.82
2022-08-07T13:00+02:00,3775.1,12052.43,45227.07,69.74
2022-08-07T14:00+02:00,3741.99,11805.31,44818.04,70.02
2022-08-07T15:00+02:00,3706.83,11742.92,42980.16,86.15
2022-08-07T16:00+02:00,3784.17,13269.54,38208.5,102.82
2022-08-07T17:00+02:00,3905.44,16842.45,31159.23,199.42
2022-08-07T18:00+02:00,3949.45,20590.82,23475.39,301.67
2022-08-07T19:00+02:00,3961.44,21978.97,15650.51,393.3
2022-08-07T20:00+02:00,3972.83,22496.02,11439.76,421.99
2022-08-07T21:00+02:00,3977.93,22520,10872.62,419.92
2022-08-07T22:00+02:00,3974.07,22108.94,12203.55,401.86
2022-08-07T23:00+02:00,3979.41,21943.87,13108.58,359.42
2022-08-08T00:00+02:00,3983.71,22060.04,12798.76,310.08
2022-08-08T01:00+02:00,3984.78,21945.49,11439.59,271.57
2022-08-08T02:00+02:00,3991.93,22060.71,10496.02,281.49
2022-08-08T03:00+02:00,3998.84,22154.38,9876.36,278.39
2022-08-08T04:00+02:00,3999.09,22073.93,9127.41,272.89
2022-08-08T05:00+02:00,3996.17,22330.54,8874.62,310.38
2022-08-08T06:00+02:00,4003.64,22644.04,9261.36,408.54
2022-08-08T07:00+02:00,4005.49,22790.77,12257.42,419.99
2022-08-08T08:00+02:00,4005.66,23047.34,19037.5,414.68
2022-08-08T09:00+02:00,3898.51,22645.93,27362.45,384.55
2022-08-08T10:00+02:00,3818.73,22152.35,35232.34,339.44
2022-08-08T11:00+02:00,3978.35,21549.44,41305.42,307.07
2022-08-08T12:00+02:00,3981.66,20710.31,43570.67,292.66
2022-08-08T13:00+02:00,3975.1,20883.66,43695.13,294.01
2022-08-08T14:00+02:00,3976.48,21153.47,43094.96,294.68
2022-08-08T15:00+02:00,3977.12,21381.58,40757.74,307.77
2022-08-08T16:00+02:00,3964.79,21096.79,37083.54,329.86
2022-08-08T17:00+02:00,3960.99,22174.08,31508.18,406.02
2022-08-08T18:00+02:00,3951.42,23310.68,24122.89,439.98
2022-08-08T19:00+02:00,3944.9,23191.11,17164.7,495.9
2022-08-08T20:00+02:00,3955.14,23242.01,13395.72,493.85
2022-08-08T21:00+02:00,3964.22,23299.15,13516.47,455
2022-08-08T22:00+02:00,3967.4,23336,15222.61,429.15
2022-08-08T23:00+02:00,3975.9,22906.43,15729.62,391.2
2022-08-09T00:00+02:00,3974.65,22479.33,15573.68,330.76
2022-08-09T01:00+02:00,3982.56,22639.06,14585.93,298.92
2022-08-09T02:00+02:00,3991.96,22708.72,13429.85,298.95
2022-08-09T03:00+02:00,3993.97,22817.48,12371.46,289.2
2022-08-09T04:00+02:00,3997.57,22524.21,11471.13,295.75
2022-08-09T05:00+02:00,4001.75,22735.27,11306.75,320.01
2022-08-09T06:00+02:00,4000.95,23012.39,12358.74,382.92
2022-08-09T07:00+02:00,4007.46,23274.27,15103.86,414.98
2022-08-09T08:00+02:00,3998.38,23182.25,20902.51,426.22
2022-08-09T09:00+02:00,3994.94,22951.23,27892.69,383.99
2022-08-09T10:00+02:00,3984.09,22489.51,36313.73,310.09
2022-08-09T11:00+02:00,3965.13,21645.49,43082.08,282.44
2022-08-09T12:00+02:00,3959.54,21376.1,46580.16,277.57
2022-08-09T13:00+02:00,3964.58,21138.85,46719.02,258.94
2022-08-09T14:00+02:00,3960.69,21242.98,44806.61,260.64
2022-08-09T15:00+02:00,3956.24,21321.99,42023.27,266.89
2022-08-09T16:00+02:00,3952.31,21650.18,38070.79,289.37
2022-08-09T17:00+02:00,3946.89,22690.23,32334.71,351.34
2022-08-09T18:00+02:00,3947.26,23819.8,25272.74,420
2022-08-09T19:00+02:00,3943.21,23957.06,18198.54,469.8
2022-08-09T20:00+02:00,3950.23,24165.56,13915.78,469.72
2022-08-09T21:00+02:00,3950.22,24180.3,14552.06,428.67
2022-08-09T22:00+02:00,3959.99,24074.56,16929.54,406.45
2022-08-09T23:00+02:00,3966.98,23845.3,18226.24,343.31
2022-08-10T00:00+02:00,3975.49,22998.05,17472.35,297.01
2022-08-10T01:00+02:00,3978.59,22344.71,16017.68,286.98
2022-08-10T02:00+02:00,3980.09,22497.73,14587.51,298.71
2022-08-10T03:00+02:00,3978.98,22488.92,13395.12,285.6
2022-08-10T04:00+02:00,3983.03,22631.07,12564.61,293.99
2022-08-10T05:00+02:00,3993.55,22895.32,11858.75,297.74
2022-08-10T06:00+02:00,3992.35,22965.37,12298.7,343.67
2022-08-10T07:00+02:00,3986.14,23224.07,14813.64,392.98
2022-08-10T08:00+02:00,3987.92,23245.66,20532.41,395.51
2022-08-10T09:00+02:00,3984.76,23008.41,28288.25,356.26
2022-08-10T10:00+02:00,3973.84,22492.32,36968.27,302.9
2022-08-10T11:00+02:00,3947,22050.79,43765.9,284.9
2022-08-10T12:00+02:00,3952.37,22016.13,46969.02,274.76
2022-08-10T13:00+02:00,3942.1,21703.57,47717.79,253
2022-08-10T14:00+02:00,3946.1,21599.09,46432.05,253.96
2022-08-10T15:00+02:00,3936.9,21741.13,43954.72,272.34
2022-08-10T16:00+02:00,3938.34,21953.25,39632.86,303.1
2022-08-10T17:00+02:00,3923.5,22707.98,33171.3,353
2022-08-10T18:00+02:00,3927.86,23371.85,25339.9,409.93
2022-08-10T19:00+02:00,3931.4,23581.48,17386.26,449
2022-08-10T20:00+02:00,3935.5,23785.16,12975.07,454.73
2022-08-10T21:00+02:00,3947.97,23454.3,13828.08,420
2022-08-10T22:00+02:00,3955.93,22929.99,16587.38,406.84
2022-08-10T23:00+02:00,3963.6,22345.32,17634.57,355.01
2022-08-11T00:00+02:00,3968.32,20984.91,17199.32,309.92
2022-08-11T01:00+02:00,3966.15,20753.1,15923.86,300.03
2022-08-11T02:00+02:00,3968.75,20606.84,14825.87,310
2022-08-11T03:00+02:00,3975.43,20817.19,13558.65,306.3
2022-08-11T04:00+02:00,3980.31,20780.93,12390.01,312
2022-08-11T05:00+02:00,3982.35,21019.62,11397.49,347.06
2022-08-11T06:00+02:00,3985.43,21456.59,11491.06,406.65
2022-08-11T07:00+02:00,3982.22,21816.43,14111.22,419.97
2022-08-11T08:00+02:00,3990.59,21932.79,20723.25,414.9
2022-08-11T09:00+02:00,3977.05,22026.47,28771.32,397.16
2022-08-11T10:00+02:00,3967.41,21220.07,36911.98,355.1
2022-08-11T11:00+02:00,3954.19,20089.63,44138.08,313.97
2022-08-11T12:00+02:00,3938.42,19510.48,49115.32,298.97
2022-08-11T13:00+02:00,3945.32,19749.42,49988.07,269.86
2022-08-11T14:00+02:00,3937.91,19804.92,48723.28,267.86
2022-08-11T15:00+02:00,3938.62,20176.29,45657.55,294
2022-08-11T16:00+02:00,3934.6,21027.28,40843.58,334.8
2022-08-11T17:00+02:00,3932.91,22440.96,34173.83,401.31
2022-08-11T18:00+02:00,3922.72,23320.53,26174.96,450
2022-08-11T19:00+02:00,3927.53,23656.46,18355.03,539.9
2022-08-11T20:00+02:00,3932.42,23720.08,14278.11,534.75
2022-08-11T21:00+02:00,3937.04,23684.54,15801.35,446
2022-08-11T22:00+02:00,3945.58,23458.94,17616.28,414.99
2022-08-11T23:00+02:00,3952.47,22491.98,18412.22,390
2022-08-12T00:00+02:00,3964.04,21239.32,18110.43,422.1
2022-08-12T01:00+02:00,3967.7,21001,17521.17,405
2022-08-12T02:00+02:00,3966.52,20723.12,16368.23,395.69
2022-08-12T03:00+02:00,3976.19,20561.81,14915.73,391.95
2022-08-12T04:00+02:00,3987.85,20544.27,13573.18,402.56
2022-08-12T05:00+02:00,3990.84,20495.75,12077.46,408
2022-08-12T06:00+02:00,3987.45,21340.36,12101.31,469.21
2022-08-12T07:00+02:00,3988.24,22739.06,14989.81,513.31
2022-08-12T08:00+02:00,3985.69,22707.91,21553.1,508
2022-08-12T09:00+02:00,3988.25,22465.37,29340.66,472.56
2022-08-12T10:00+02:00,3977.68,20753.09,37896,419.9
2022-08-12T11:00+02:00,3964.61,19332.15,45862.87,405.6
2022-08-12T12:00+02:00,3958.44,18479.2,50279.31,376.39
2022-08-12T13:00+02:00,3954.16,18506.26,50847.65,328.45
2022-08-12T14:00+02:00,3945.66,18419.64,49046.41,334.37
2022-08-12T15:00+02:00,3945.92,18379.83,45763.09,372.09
2022-08-12T16:00+02:00,3942.13,18861.51,41117.38,393.24
2022-08-12T17:00+02:00,3937.82,19489.16,35643.55,448.08
2022-08-12T18:00+02:00,3938.06,20659.67,28235.98,489.99
2022-08-12T19:00+02:00,3931.27,21246.78,21250.34,560
2022-08-12T20:00+02:00,3938.26,21346.52,15918.16,565.4
2022-08-12T21:00+02:00,3947.14,21455.29,16151.87,507.78
2022-08-12T22:00+02:00,3956.66,21405.1,17991.1,469.47
2022-08-12T23:00+02:00,3959.89,20491.57,18054.69,424.02
2022-08-13T00:00+02:00,3958.53,19077.92,17633.13,427.23
2022-08-13T01:00+02:00,3966.3,18052.4,16614.74,400.71
2022-08-13T02:00+02:00,3969.69,18049.64,15383.28,387.87
2022-08-13T03:00+02:00,3969.58,18010.5,13818.75,374.09
2022-08-13T04:00+02:00,3973.09,18021.64,12370.21,375.79
2022-08-13T05:00+02:00,3981.85,18079.2,11707.38,382.76
2022-08-13T06:00+02:00,4003.28,18172.19,11524.8,379.9
2022-08-13T07:00+02:00,4001.85,18236.31,13762.93,388.74
2022-08-13T08:00+02:00,3997.22,17905.54,19491.7,399.9
2022-08-13T09:00+02:00,3989.63,17738.71,26568.72,374.5
2022-08-13T10:00+02:00,3977.09,17378.16,33193.53,333.41
2022-08-13T11:00+02:00,3968.87,17188.86,39152.18,300.02
2022-08-13T12:00+02:00,3957.62,16999.19,42586.52,247.22
2022-08-13T13:00+02:00,3951.49,16766.18,42436.66,192.11
2022-08-13T14:00+02:00,3949.97,16593,41624.1,213.62
2022-08-13T15:00+02:00,3942.32,16975.29,39600.57,292.05
2022-08-13T16:00+02:00,3943.64,17667.94,36038.19,341.76
2022-08-13T17:00+02:00,3933.1,17974.21,30964.36,412.3
2022-08-13T18:00+02:00,3932.56,19858.72,25002.19,466.2
2022-08-13T19:00+02:00,3929.05,20539.68,18930.39,503.26
2022-08-13T20:00+02:00,3934.9,20677.86,14356.61,504.7
2022-08-13T21:00+02:00,3944.63,20711.02,14708.68,479.94
2022-08-13T22:00+02:00,3937.79,20614.67,16358.15,461.91
2022-08-13T23:00+02:00,3940.05,20224.16,16435.63,425.89
2022-08-14T00:00+02:00,3946.2,18117.2,16415.06,416.3
2022-08-14T01:00+02:00,3951.69,17834.4,16021.47,397.2
2022-08-14T02:00+02:00,3955.97,17567.37,14922.22,377.9
2022-08-14T03:00+02:00,3975.99,17658.17,14017.7,354
2022-08-14T04:00+02:00,3981.84,17605.99,13020.76,350.06
2022-08-14T05:00+02:00,3982.03,17702.92,13156.21,351.01
2022-08-14T06:00+02:00,3988.88,17494.69,13920.32,352.77
2022-08-14T07:00+02:00,3988.63,17141.97,16722.83,350.05
2022-08-14T08:00+02:00,3983.48,17084.32,21849.66,355.17
2022-08-14T09:00+02:00,3981.21,16761.35,29205.68,339.94
2022-08-14T10:00+02:00,3968.65,15946.95,37198.1,309
2022-08-14T11:00+02:00,3959.98,15298.99,43820.79,249.58
2022-08-14T12:00+02:00,3946.91,14190.92,47066.89,136.72
2022-08-14T13:00+02:00,3940.17,12942.03,47834.31,84.93
2022-08-14T14:00+02:00,3932.31,12748.81,46460.22,74.02
2022-08-14T15:00+02:00,3928.16,14047.13,43426.69,164.37
2022-08-14T16:00+02:00,3924.54,15705.4,38882.58,268.13
2022-08-14T17:00+02:00,3920.3,17645.93,33019.4,343.52
2022-08-14T18:00+02:00,3923.55,19182.95,25881.6,415.9
2022-08-14T19:00+02:00,3914.63,19770.31,20553.87,454.91
2022-08-14T20:00+02:00,3920.3,20179.49,18012.35,459.96
2022-08-14T21:00+02:00,3926.85,20296.29,19179.54,462.6
2022-08-14T22:00+02:00,3937.66,20401.92,20436.13,455.42
2022-08-14T23:00+02:00,3937.21,20046.97,20853.22,407.48
2022-08-15T00:00+02:00,3935.32,19480.22,20348.31,375.03
2022-08-15T01:00+02:00,3941.25,19475.46,19217.08,361.09
2022-08-15T02:00+02:00,3946.92,19461.21,18131.28,360.64
2022-08-15T03:00+02:00,3950.32,19551.66,16465.37,350
2022-08-15T04:00+02:00,3952.49,19619.06,15543.06,352.99
2022-08-15T05:00+02:00,3955.54,19678.47,15161.12,363.59
2022-08-15T06:00+02:00,3957.48,20277.15,15316.35,381.41
2022-08-15T07:00+02:00,3956.52,21672.78,16478.76,429.12
2022-08-15T08:00+02:00,3955.09,21892.21,19431.44,467.34
2022-08-15T09:00+02:00,3956.79,21923.04,24492.99,452.8
2022-08-15T10:00+02:00,3954.59,21179.1,30415.39,431.41
2022-08-15T11:00+02:00,3950.59,20838.67,35062.69,407.06
2022-08-15T12:00+02:00,3945.08,20682.29,37250.06,402.31
2022-08-15T13:00+02:00,3949.33,20628.46,38094.2,392.13
2022-08-15T14:00+02:00,3945.39,20630.3,38062.25,392.77
2022-08-15T15:00+02:00,3941.7,21012.85,37221.19,380.09
2022-08-15T16:00+02:00,3930.67,21545.24,34190.37,400.05
2022-08-15T17:00+02:00,3928.58,22490.26,28862.87,448.84
2022-08-15T18:00+02:00,3923.8,23901.39,23056.59,495
2022-08-15T19:00+02:00,3925.19,25301.57,17117.14,520.01
2022-08-15T20:00+02:00,3932.24,25641.85,13584.78,555.72
2022-08-15T21:00+02:00,3943.09,25960.73,12345.51,536.69
2022-08-15T22:00+02:00,3946.39,26025.21,11840.96,507
2022-08-15T23:00+02:00,3949.71,26015.3,11631.45,475.42
2022-08-16T00:00+02:00,3950.49,25290.55,10865.36,465.26
2022-08-16T01:00+02:00,3949.2,25483.37,10884.37,430.65
2022-08-16T02:00+02:00,3947.26,25442.92,11185.47,430.94
2022-08-16T03:00+02:00,3957.7,25397.83,11644.48,416.42
2022-08-16T04:00+02:00,3959.75,25488.36,11653.93,422.59
2022-08-16T05:00+02:00,3950.03,25478.54,11513.43,440.99
2022-08-16T06:00+02:00,3952.21,26571.52,11432.4,502.52
2022-08-16T07:00+02:00,3966.4,27178.42,13829.63,517.99
2022-08-16T08:00+02:00,3972.19,27194.03,19448.33,514.9
2022-08-16T09:00+02:00,3967.63,26872.82,26651.39,488.44
2022-08-16T10:00+02:00,3957.06,25380.89,34550.72,450
2022-08-16T11:00+02:00,3950.02,23906.56,40244,424.95
2022-08-16T12:00+02:00,3938.27,23280.77,43669.98,417.08
2022-08-16T13:00+02:00,3926.1,23491.74,43827.05,410.06
2022-08-16T14:00+02:00,3922.45,23528.85,42282.46,410.09
2022-08-16T15:00+02:00,3923.5,23628.68,39571.74,418.06
2022-08-16T16:00+02:00,3912.46,24369.11,35213.15,442.53
2022-08-16T17:00+02:00,3917.46,25631.91,29239.55,506.91
2022-08-16T18:00+02:00,3913.57,26986.29,21295.6,600.05
2022-08-16T19:00+02:00,3912.46,27876.87,13552.69,664.89
2022-08-16T20:00+02:00,3919.27,27831.36,9534.65,662.05
2022-08-16T21:00+02:00,3927.25,27912.16,8707.64,648.38
